Latitude,Longitude,GLIMS_ID,ID,Elv_min,Elv_mean,Elv_max,ID_RGI
"35.593000000000004","70.731999999999999",G070732E35593N,"117.000000000000000","4768","4864","5036",RGI2000-v7.0-G-14-02958
"35.554000000000002","69.747000000000000",G069747E35554N,"118.000000000000000","4302","4337","4415",NewID_N34.575E68.019
"35.597999999999999","70.754999999999995",G070755E35598N,"119.000000000000000","5098","5156","5236",RGI2000-v7.0-G-14-02954
"35.595999999999997","70.741000000000000",G070741E35596N,"120.000000000000000","4807","5007","5302",RGI2000-v7.0-G-14-02957
"35.593000000000004","70.567999999999998",G070568E35593N,"121.000000000000000","4513","4691","4888",RGI2000-v7.0-G-14-03255
"35.597999999999999","70.552999999999997",G070553E35598N,"122.000000000000000","4735","4854","4940",RGI2000-v7.0-G-14-03258
"35.597999999999999","70.558999999999997",G070559E35598N,"123.000000000000000","4656","4707","4755",RGI2000-v7.0-G-14-03257
"35.561999999999998","69.757999999999996",G069758E35562N,"124.000000000000000","4227","4308","4534",RGI2000-v7.0-G-14-00134
"35.597999999999999","70.546000000000006",G070546E35598N,"125.000000000000000","4660","4741","4828",RGI2000-v7.0-G-14-03259
"35.612000000000002","70.872000000000000",G070872E35612N,"126.000000000000000","5179","5241","5319",RGI2000-v7.0-G-14-03407
"35.606999999999999","70.744000000000000",G070744E35607N,"127.000000000000000","4806","4927","5111",RGI2000-v7.0-G-14-02956
"35.561000000000000","69.695999999999998",G069696E35561N,"128.000000000000000","3949","4437","4898",RGI2000-v7.0-G-14-00131
"35.619999999999997","70.771000000000001",G070771E35620N,"129.000000000000000","4954","5037","5129",RGI2000-v7.0-G-14-02963
"35.621000000000002","70.763000000000005",G070763E35621N,"130.000000000000000","5149","5198","5255",RGI2000-v7.0-G-14-02961
"35.613999999999997","70.531000000000006",G070531E35614N,"131.000000000000000","4535","4753","4937",RGI2000-v7.0-G-14-03260
"35.622000000000000","70.751999999999995",G070752E35622N,"132.000000000000000","4964","5060","5164",RGI2000-v7.0-G-14-02966
"35.628000000000000","70.950999999999993",G070951E35628N,"133.000000000000000","4833","5087","5296",RGI2000-v7.0-G-14-02806
"35.631000000000000","70.924999999999997",G070925E35631N,"134.000000000000000","4654","4836","4962",RGI2000-v7.0-G-14-02810
"35.631999999999998","70.921999999999997",G070922E35632N,"135.000000000000000","4712","4798","4903",RGI2000-v7.0-G-14-02811
"35.627000000000002","70.760999999999996",G070761E35627N,"136.000000000000000","4813","4963","5169",RGI2000-v7.0-G-14-02965
"35.625000000000000","70.686000000000007",G070686E35625N,"137.000000000000000","4654","4738","4971",RGI2000-v7.0-G-14-02972
"35.637000000000000","70.903000000000006",G070903E35637N,"138.000000000000000","5115","5159","5195",RGI2000-v7.0-G-14-02813
"35.634000000000000","70.915000000000006",G070915E35634N,"139.000000000000000","4711","4862","5051",RGI2000-v7.0-G-14-02812
"35.628999999999998","70.938999999999993",G070939E35629N,"140.000000000000000","4359","4681","5110",RGI2000-v7.0-G-14-02807
"35.631999999999998","70.748999999999995",G070749E35632N,"141.000000000000000","4994","5143","5323",RGI2000-v7.0-G-14-02967
"35.627000000000002","70.510999999999996",G070511E35627N,"142.000000000000000","4648","4746","4906",RGI2000-v7.0-G-14-03261
"35.640000000000001","70.954999999999998",G070955E35640N,"143.000000000000000","4688","4820","4928",RGI2000-v7.0-G-14-02803
"35.642000000000003","70.879999999999995",G070880E35642N,"144.000000000000000","4827","4933","5162",RGI2000-v7.0-G-14-02818
"35.645000000000003","70.959999999999994",G070960E35645N,"145.000000000000000","4755","4874","5010",RGI2000-v7.0-G-14-02802
"35.643999999999998","70.887000000000000",G070887E35644N,"146.000000000000000","4924","5038","5266",RGI2000-v7.0-G-14-02817
